idPlayer,namePlayer,dateBirth,numberJersey,idTeam,teamName,slugTeam,cityTeam,slugPlayer,yearSeasonFirst,yearSeasonLast,yearDraft,numberRound,numberOverallPick,slugSeason,nameSchool,nameOrganizationFrom,heightInches,weightLBS,countSeasonsPlayed,pts,ast,treb,countAllStarGames,ratioPIE,urlNBAAPI,nameFirst,nameLast,namePlayerAbbr,codeTeam,urlPlayerStats,urlPlayerThumbnail,urlPlayerHeadshot,urlPlayerActionPhoto,urlPlayerPhoto
1609,Art Long,1972-10-01,35,1610612760,SuperSonics,SEA,Seattle,art_long,2001,2003,,,,career,Cincinnati,Cincinnati ''96/USA,81,250,3,3.5,0.5,3.3,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1609,Art,Long,A. Long,thunder,https://stats.nba.com/player/1609,https://stats.nba.com/media/players/230x185/1609.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1609.png,https://stats.nba.com/media/players/700/1609.png,https://stats.nba.com/media/players/230x185/1609.png
1750,Miles Simon,1975-11-21,32,1610612753,Magic,ORL,Orlando,miles_simon,1999,2003,1998,2,42,career,Arizona,Arizona ''98/USA,75,202,1,0.4,0,0.4,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1750,Miles,Simon,M. Simon,magic,https://stats.nba.com/player/1750,https://stats.nba.com/media/players/230x185/1750.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1750.png,https://stats.nba.com/media/players/700/1750.png,https://stats.nba.com/media/players/230x185/1750.png
1801,Jonathan Kerner,1974-06-06,44,1610612753,Magic,ORL,Orlando,jonathan_kerner,1999,2003,,,,career,East Carolina,East Carolina ''97/USA,83,245,1,0,0,0,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1801,Jonathan,Kerner,J. Kerner,magic,https://stats.nba.com/player/1801,https://stats.nba.com/media/players/230x185/1801.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1801.png,https://stats.nba.com/media/players/700/1801.png,https://stats.nba.com/media/players/230x185/1801.png
1905,Andrei Kirilenko,1981-02-18,,0,"","","",andrei_kirilenko,2002,2015,1999,1,24,career,"",Russia,,,12,11.8,2.7,5.5,1,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1905,Andrei,Kirilenko,A. Kirilenko,"",https://stats.nba.com/player/1905,https://stats.nba.com/media/players/230x185/1905.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1905.png,https://stats.nba.com/media/players/700/1905.png,https://stats.nba.com/media/players/230x185/1905.png
1906,Tim James,1976-12-25,25,1610612766,Hornets,CHH,Charlotte,tim_james,2000,2003,1999,1,25,career,Miami (FL),Miami (Fla.) ''99/USA,79,214,3,1.6,0.3,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1906,Tim,James,T. James,hornets,https://stats.nba.com/player/1906,https://stats.nba.com/media/players/230x185/1906.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1906.png,https://stats.nba.com/media/players/700/1906.png,https://stats.nba.com/media/players/230x185/1906.png
1911,John Celestand,1977-03-06,20,1610612747,Lakers,LAL,Los Angeles,john_celestand,2000,2003,1999,2,30,career,Villanova,Villanova ''99/USA,75,190,1,2.3,1.3,0.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1911,John,Celestand,J. Celestand,lakers,https://stats.nba.com/player/1911,https://stats.nba.com/media/players/230x185/1911.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1911.png,https://stats.nba.com/media/players/700/1911.png,https://stats.nba.com/media/players/230x185/1911.png
1921,Gordan Giricek,1977-06-20,2,1610612762,Jazz,UTA,Utah,gordan_giricek,2003,2008,1999,2,40,career,"",Croatia,78,220,6,9.6,1.5,2.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1921,Gordan,Giricek,G. Giricek,jazz,https://stats.nba.com/player/1921,https://stats.nba.com/media/players/230x185/1921.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1921.png,https://stats.nba.com/media/players/700/1921.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1921.png
1967,Derek Hood,1976-12-22,55,1610612766,Hornets,CHH,Charlotte,derek_hood,2000,2003,,,,career,Arkansas,Arkansas/USA,80,222,1,0,0,0.5,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1967,Derek,Hood,D. Hood,hornets,https://stats.nba.com/player/1967,https://stats.nba.com/media/players/230x185/1967.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1967.png,https://stats.nba.com/media/players/700/1967.png,https://stats.nba.com/media/players/230x185/1967.png
1983,Jermaine Jackson,1976-06-07,5,1610612761,Raptors,TOR,Toronto,jermaine_jackson,2000,2006,,,,career,Detroit Mercy,Detroit/USA,77,204,5,1.9,1.4,1.1,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1983,Jermaine,Jackson,J. Jackson,raptors,https://stats.nba.com/player/1983,https://stats.nba.com/media/players/230x185/1983.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1983.png,https://stats.nba.com/media/players/700/1983.png,https://stats.nba.com/media/players/230x185/1983.png
2041,Etan Thomas,1978-04-01,36,1610612764,Wizards,WAS,Washington,etan_thomas,2002,2011,2000,1,12,career,Syracuse,Syracuse/USA,82,260,9,5.7,0.4,4.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2041,Etan,Thomas,E. Thomas,wizards,https://stats.nba.com/player/2041,https://stats.nba.com/media/players/230x185/2041.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2041.png,https://stats.nba.com/media/players/700/2041.png,https://stats.nba.com/media/players/230x185/2041.png
2057,Erick Barkley,1978-02-21,1,1610612757,Trail Blazers,POR,Portland,erick_barkley,2001,2003,2000,1,28,career,St. John's (NY),St. John''s '02/USA,73,185,2,2.9,1.5,0.8,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2057,Erick,Barkley,E. Barkley,blazers,https://stats.nba.com/player/2057,https://stats.nba.com/media/players/230x185/2057.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2057.png,https://stats.nba.com/media/players/700/2057.png,https://stats.nba.com/media/players/230x185/2057.png
2060,Marko Jaric,1978-12-10,55,1610612750,Timberwolves,MIN,Minnesota,marko_jaric,2003,2009,2000,2,30,career,"",Serbia,79,224,7,7.1,3.6,2.7,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2060,Marko,Jaric,M. Jaric,timberwolves,https://stats.nba.com/player/2060,https://stats.nba.com/media/players/230x185/2060.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2060.png,https://stats.nba.com/media/players/700/2060.png,https://stats.nba.com/media/players/230x185/2060.png
2064,Khalid El-Amin,1979-04-25,11,1610612741,Bulls,CHI,Chicago,khalid_el-amin,2001,2003,2000,2,34,career,Connecticut,Connecticut ''01/USA,70,200,1,6.3,2.9,1.6,0,,https://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2064,Khalid,El-Amin,K. El-Amin,bulls,https://stats.nba.com/player/2064,https://stats.nba.com/media/players/230x185/2064.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2064.png,https://stats.nba.com/media/players/700/2064.png,https://stats.nba.com/media/players/230x185/2064.png
